u_polar: -11703.433738

pos: -1.540000,-5.487000,-11.176000 ef_static: 0.064705,1.124787,0.138740 mu: 1.783502,1.200217,0.440737
pos: 2.121000,-4.949000,-10.533000 ef_static: 1.185299,-1.163172,2.005335 mu: 2.281119,-0.606193,2.962308
pos: -0.198000,-5.519000,-10.489000 ef_static: 1.343344,-0.064165,0.692704 mu: 1.741028,0.040629,1.241360
pos: 0.897000,-4.871000,-11.123000 ef_static: 0.998048,-1.417627,1.263321 mu: 3.075594,-1.741493,1.656697
pos: 2.304000,-5.646000,-9.339000 ef_static: 2.531747,-2.378283,0.797731 mu: 4.431332,-2.036704,1.505519
pos: -0.034000,-6.191000,-9.326000 ef_static: 2.416110,-0.718862,0.267536 mu: 3.019069,-0.734943,1.039846
pos: 1.226000,-6.240000,-8.717000 ef_static: 2.372553,-1.668683,-0.687948 mu: 2.780224,-0.649389,-1.174634
pos: -2.440000,-6.211000,-10.717000 ef_static: -0.110843,2.638273,0.012660 mu: 0.527602,2.845990,-0.717210
pos: -1.637000,-4.737000,-12.204000 ef_static: -0.405653,0.381304,0.032820 mu: -0.226561,-0.184150,0.189872
pos: 0.776000,-4.397000,-11.937000 ef_static: -0.151716,-1.077873,0.695818 mu: -0.045743,-0.685291,0.724976
pos: -0.773000,-6.629000,-8.924000 ef_static: 2.338442,-0.195291,-0.047730 mu: 0.748867,0.241366,-0.304539
pos: 6.171000,-4.245000,-11.516000 ef_static: -0.352109,0.488309,0.095631 mu: -3.432769,1.665308,-4.324427
pos: 4.648000,-3.180000,-13.390000 ef_static: -3.778276,1.963112,-6.767932 mu: -18.399253,12.628785,-21.767081
pos: 3.351000,-4.402000,-11.231000 ef_static: 0.603072,-1.196250,1.679964 mu: 1.096719,-0.062782,0.727916
pos: 5.874000,-5.858000,-12.585000 ef_static: -0.535814,1.982566,-0.552939 mu: -0.575555,1.531510,-0.529618
pos: 4.448000,-4.547000,-10.656000 ef_static: -0.794063,-0.467899,2.123539 mu: 0.129032,-0.022601,1.024943
pos: 7.684000,-3.805000,-12.682000 ef_static: -1.005990,0.458115,-0.345650 mu: -1.001438,0.372596,-0.392569
pos: 3.136000,-3.855000,-12.370000 ef_static: 2.087614,-3.188325,-2.021609 mu: 3.135970,-2.941655,-1.434606
pos: 3.171000,-5.712000,-8.955000 ef_static: 1.867583,-4.217045,-0.136715 mu: 1.539932,-1.460252,0.171970
pos: 11.031000,-7.693000,-9.682000 ef_static: 0.549735,0.321484,-0.041532 mu: 0.736169,0.828979,-0.695930
pos: 12.110000,-7.099000,-10.304000 ef_static: 1.646076,0.714142,0.189142 mu: 2.095756,0.360677,0.716922
pos: 12.639000,-5.816000,-12.360000 ef_static: 0.460198,-0.585831,0.805508 mu: -0.258409,-0.337292,-0.134144
pos: 11.815000,-6.408000,-11.500000 ef_static: 1.131357,0.137100,0.537745 mu: 0.260815,-0.002910,0.424406
pos: 12.033000,-4.951000,-13.184000 ef_static: 0.025983,-0.317085,0.198056 mu: -0.105988,-0.143757,-0.113396
pos: 10.164000,-7.627000,-10.066000 ef_static: 0.381544,-0.093100,-0.123257 mu: 0.110026,-0.054871,-0.016838
pos: 9.991000,-3.784000,-13.528000 ef_static: 0.000000,0.000000,0.000000 mu: -0.153777,0.097646,-0.103405
pos: 10.961000,-6.363000,-11.705000 ef_static: 0.965842,0.294509,0.326958 mu: 0.246268,0.145087,0.067701
pos: -8.934367,1.209805,-11.046119 ef_static: 1.278064,6.897880,0.775249 mu: 0.184742,10.312248,3.002981
pos: -9.471683,1.829110,-10.221393 ef_static: 4.657227,2.271437,-3.667706 mu: 2.434723,1.600784,-1.130401
pos: -8.395062,0.592507,-11.868838 ef_static: -4.774861,8.656740,10.889893 mu: -4.917491,6.658847,10.165930
pos: -9.438420,1.792153,-10.272254 ef_static: 4.678358,2.610502,-3.567932 mu: -0.000000,-0.000000,0.000000
pos: -8.430324,0.630459,-11.818985 ef_static: -4.921270,8.635992,10.590201 mu: -0.000000,0.000000,0.000000
pos: -9.033873,-1.589511,-13.235600 ef_static: 3.584711,4.298641,0.491920 mu: 4.614794,6.018005,2.241515
pos: -10.081652,-1.138951,-13.015036 ef_static: 5.031630,-1.126594,-2.006627 mu: 3.629043,-2.172365,-1.458584
pos: -8.048030,-2.012795,-13.439369 ef_static: 0.286765,2.927873,-0.250662 mu: 0.000000,-0.000000,0.000000
pos: -10.017730,-1.168231,-13.029823 ef_static: 5.029341,-0.635779,-1.783467 mu: 0.000000,0.000000,0.000000
pos: -5.485000,1.538000,-11.176000 ef_static: 2.927941,-0.913997,-3.036294 mu: 3.079209,-1.780861,-4.580312
pos: -4.947000,-2.123000,-10.533000 ef_static: -1.378389,-0.218656,-1.559689 mu: -0.936420,0.230556,-1.073766
pos: -5.517000,0.196000,-10.489000 ef_static: 0.853961,-2.243849,-2.552120 mu: -0.137579,-0.819540,-2.919202
pos: -4.869000,-0.899000,-11.123000 ef_static: -1.669375,-0.904884,-2.067485 mu: -1.914965,-0.882766,-1.961463
pos: -5.644000,-2.306000,-9.339000 ef_static: -0.015017,0.081287,-1.058065 mu: 0.398192,0.259138,-0.977221
pos: -6.189000,0.032000,-9.326000 ef_static: 1.931631,-2.737935,0.403548 mu: 2.786084,-2.739418,-0.440989
pos: -6.238000,-1.227000,-8.717000 ef_static: 0.397175,-0.901590,-0.345829 mu: -0.310726,-1.276353,0.188165
pos: -6.208000,2.438000,-10.717000 ef_static: 6.723129,1.921288,-1.104940 mu: 6.529841,1.439330,-1.077186
pos: -4.735000,1.635000,-12.204000 ef_static: 0.653716,0.742569,-2.590501 mu: -0.325403,2.911040,-2.873975
pos: -4.395000,-0.778000,-11.937000 ef_static: -1.928985,-0.643564,-0.810603 mu: -0.472290,-0.065416,-0.009441
pos: -6.627000,0.771000,-8.924000 ef_static: 2.271788,-1.685134,3.361253 mu: 1.129252,-0.841449,0.834076
pos: -7.984096,-2.039076,-13.454161 ef_static: -0.026098,2.967967,-0.387896 mu: -1.253732,1.490078,-0.121976
pos: 1.986781,-0.077999,-12.984424 ef_static: 1.431698,0.718283,1.491074 mu: -1.081395,3.952776,3.935116
pos: 2.019012,-0.127592,-13.024967 ef_static: 1.502061,0.652215,1.686623 mu: -0.000000,0.000000,0.000000
pos: 5.485000,-1.542000,-11.176000 ef_static: 1.290990,-1.225177,1.403418 mu: 2.101657,-1.674130,2.931665
pos: 4.947000,2.119000,-10.533000 ef_static: -0.213531,1.677023,0.838878 mu: 0.617060,2.424442,1.754702
pos: 5.517000,-0.200000,-10.489000 ef_static: 0.288909,-0.560071,0.152144 mu: -0.408834,-1.151884,-0.254413
pos: 4.869000,0.895000,-11.123000 ef_static: -0.525735,1.210140,0.550032 mu: 1.231769,1.236310,2.358103
pos: 5.644000,2.302000,-9.339000 ef_static: 0.194992,3.590604,1.025513 mu: -0.468543,4.717888,1.567762
pos: 6.189000,-0.036000,-9.326000 ef_static: 0.956818,-0.361780,-2.332857 mu: 1.120840,0.564645,-1.474414
pos: 6.238000,1.223000,-8.717000 ef_static: 1.917964,3.975799,-1.482783 mu: 2.704081,3.661331,-2.445238
pos: 6.209000,-2.442000,-10.717000 ef_static: -0.089484,-0.747275,0.666297 mu: 0.561202,-2.249229,0.417766
pos: 4.735000,-1.639000,-12.204000 ef_static: 6.654512,-4.375558,2.211806 mu: 7.531921,-5.773665,2.281187
pos: 4.395000,0.774000,-11.937000 ef_static: -1.862673,4.582338,2.628748 mu: 0.307845,1.595374,1.839435
pos: 6.627000,-0.775000,-8.925000 ef_static: 0.509865,-2.214315,-2.526374 mu: -0.053282,-0.601616,-0.566288
pos: -11.031000,7.689000,-9.682000 ef_static: 1.681333,0.371039,-0.192856 mu: 1.423165,0.254046,-0.073514
pos: -12.110000,7.095000,-10.304000 ef_static: 0.503275,0.365536,-1.243265 mu: 1.320325,0.644610,-1.209449
pos: -12.639000,5.812000,-12.360000 ef_static: 0.455998,-0.573416,0.307895 mu: 0.613690,-0.790179,0.441449
pos: -11.815000,6.404000,-11.500000 ef_static: 0.719310,-0.845729,-0.183959 mu: 0.828293,-1.006488,-0.356107
pos: -12.033000,4.947000,-13.184000 ef_static: -0.283706,0.332720,0.205830 mu: -0.175900,0.151003,-0.117495
pos: -10.164000,7.623000,-10.066000 ef_static: 0.993319,-0.336562,0.648751 mu: 0.565303,-0.244708,0.051565
pos: -9.991000,3.780000,-13.528000 ef_static: -1.284277,1.506319,-1.434176 mu: -0.084879,0.345316,-0.546587
pos: -10.961000,6.359000,-11.705000 ef_static: 0.373034,-0.389375,0.300566 mu: 0.380400,-0.112327,0.039837
pos: -6.171000,4.241000,-11.516000 ef_static: 2.441677,0.532894,-1.581931 mu: 6.587844,-0.650484,-6.559493
pos: -4.648000,3.176000,-13.390000 ef_static: 7.493046,-1.614931,-7.448075 mu: 24.731870,-7.954026,-24.735213
pos: -3.351000,4.398000,-11.231000 ef_static: -1.129218,-1.657087,-1.240426 mu: -2.138397,-2.175652,-2.743393
pos: -5.874000,5.854000,-12.584000 ef_static: 0.952363,-1.668636,-1.491142 mu: 0.439286,-0.581894,-1.234537
pos: -4.448000,4.543000,-10.656000 ef_static: 0.464958,-0.874519,0.111727 mu: -0.124615,-0.338935,0.509826
pos: -7.684000,3.801000,-12.682000 ef_static: 2.791527,2.786713,-2.880161 mu: 2.479492,2.151906,-2.573940
pos: -3.136000,3.851000,-12.370000 ef_static: -2.427403,-1.859170,-4.888130 mu: -2.647773,-1.276086,-3.099345
pos: -3.171000,5.708000,-8.955000 ef_static: -1.726994,0.294339,4.137197 mu: -1.361064,0.123703,1.293481
pos: 1.540000,5.483000,-11.176000 ef_static: 2.271942,-3.869802,-0.724769 mu: 0.408955,-3.088392,-1.876243
pos: -2.121000,4.945000,-10.533000 ef_static: -1.579600,-2.614863,0.849674 mu: -4.002021,-1.642358,1.431352
pos: 0.198000,5.515000,-10.489000 ef_static: 1.552000,-4.559609,2.816768 mu: 1.790922,-3.615050,4.318792
pos: -0.897000,4.867000,-11.123000 ef_static: -0.622476,-3.398027,0.543024 mu: -2.378172,-0.543179,2.670435
pos: -2.304000,5.642000,-9.339000 ef_static: -1.700154,-0.325737,3.898239 mu: -2.199198,-0.307935,3.516500
pos: 0.034000,6.187000,-9.326000 ef_static: -0.600931,-0.050968,4.134921 mu: -2.531023,0.972194,4.154897
pos: -1.225000,6.236000,-8.717000 ef_static: -1.463639,1.203166,2.891751 mu: -2.754569,1.639536,1.990655
pos: 2.440000,6.206000,-10.717000 ef_static: 1.495355,-3.934322,0.069817 mu: 0.413157,-2.545819,-0.059889
pos: 1.637000,4.733000,-12.204000 ef_static: 2.813625,-4.153558,-2.892378 mu: 1.987435,-2.280185,-2.101135
pos: -0.776000,4.393000,-11.937000 ef_static: -0.319406,-1.836611,1.711823 mu: -0.166227,0.411339,1.747518
pos: 0.774000,6.625000,-8.925000 ef_static: -1.054772,0.678278,2.767196 mu: -0.197745,0.184914,0.199386
pos: -0.106960,7.916978,-12.905577 ef_static: -3.818826,4.946636,0.022921 mu: -3.704884,2.786415,1.610053
pos: -0.120393,7.944660,-12.839947 ef_static: -3.526275,5.115597,0.442750 mu: 0.000000,-0.000000,0.000000
pos: 4.243000,6.169000,-11.516000 ef_static: -0.316424,-4.062674,-1.396383 mu: -1.712231,-9.485309,-6.180187
pos: 3.178000,4.646000,-13.390000 ef_static: -3.713551,-4.269110,-2.982226 mu: -10.976714,-11.118714,-10.773774
pos: 4.400000,3.349000,-11.231000 ef_static: -1.653729,0.847265,-0.319083 mu: -2.005133,1.660429,-1.740594
pos: 5.856000,5.872000,-12.585000 ef_static: -0.124625,-1.587021,-0.168780 mu: 0.327513,-0.791268,-0.510175
pos: 4.545000,4.446000,-10.656000 ef_static: 0.396706,-0.328280,2.352623 mu: 0.850284,0.002703,2.511238
pos: 3.804000,7.682000,-12.682000 ef_static: -1.831759,-0.640083,-3.044833 mu: -1.157836,-0.903392,-1.968938
pos: 3.853000,3.134000,-12.370000 ef_static: -2.733104,-0.064585,-1.209300 mu: -1.060569,0.185563,-0.715179
pos: 5.710000,3.169000,-8.955000 ef_static: 0.182670,4.259197,4.103028 mu: 0.073420,2.142694,2.034315
pos: 5.258232,7.593119,-8.752957 ef_static: 6.344933,-0.718828,-1.100193 mu: 5.362529,-0.525103,-0.877064
pos: 5.245959,7.657288,-8.782483 ef_static: 6.024403,-0.695345,-0.763888 mu: -0.000000,-0.000000,0.000000
pos: 13.137000,7.816000,-8.532000 ef_static: -2.414333,1.372397,-1.608136 mu: -2.148387,0.883553,-1.748278
pos: 13.301000,7.144000,-9.695000 ef_static: -1.060280,0.524298,-1.470966 mu: 0.308751,0.107444,-1.968473
pos: 12.031000,5.433000,-13.289000 ef_static: 0.000000,0.000000,0.000000 mu: 0.051685,-0.031392,-0.025140
pos: 10.726000,5.757000,-13.332000 ef_static: -0.053987,0.085093,-0.014410 mu: 0.090116,-0.068007,0.017053
pos: 12.737000,6.129000,-12.404000 ef_static: 0.000000,0.000000,0.000000 mu: 0.252741,0.015857,-0.187018
pos: 10.895000,7.124000,-8.304000 ef_static: -0.749144,-0.695158,0.799402 mu: -0.364712,-0.437596,-0.033357
pos: 8.257000,6.039000,-12.816000 ef_static: 0.509096,-0.197256,0.200550 mu: 0.111626,-0.041878,0.052219
pos: 12.562000,6.705000,-10.096000 ef_static: -0.884685,0.017686,-0.525101 mu: -0.201891,-0.125665,-0.092244
pos: 10.500000,6.396000,-12.774000 ef_static: -0.558340,0.825959,-0.267271 mu: -0.207687,0.332463,-0.189308
pos: -11.214000,8.386000,-8.488000 ef_static: 3.027920,0.743735,-0.329834 mu: 5.735175,0.214077,-0.050463
pos: -8.887000,8.788000,-8.365000 ef_static: 0.414399,-0.708203,1.436883 mu: 0.578623,-0.195100,0.185209
pos: -7.818000,13.135000,-8.532000 ef_static: -0.905814,-0.042278,0.846442 mu: -0.252140,-1.755300,2.078514
pos: -7.146000,13.299000,-9.695000 ef_static: -3.203565,0.154900,0.405329 mu: -3.284663,0.934614,0.800319
pos: -5.435000,12.029000,-13.289000 ef_static: 1.220637,-0.023468,-1.200772 mu: 1.193468,-0.166936,-0.846708
pos: -5.759000,10.724000,-13.332000 ef_static: 1.706411,0.317002,-1.624702 mu: 1.050509,-0.292508,-1.113176
pos: -6.131000,12.735000,-12.404000 ef_static: -0.101636,-0.480706,-1.758075 mu: -0.046653,-0.869339,-0.929607
pos: -7.126000,10.893000,-8.304000 ef_static: -1.049548,-1.043350,1.117568 mu: -0.533055,-1.182003,0.813579
pos: -6.041000,8.255000,-12.816000 ef_static: -1.482068,-0.474492,-2.653269 mu: -0.356080,-0.279980,-1.187818
pos: -6.707000,12.560000,-10.096000 ef_static: -3.716833,-0.968478,-0.951476 mu: -1.271632,0.135923,-0.318858
pos: -6.398000,10.498000,-12.774000 ef_static: -0.111968,0.783991,-1.876877 mu: -0.020229,0.230628,-0.724782
pos: -3.530098,13.088404,-8.840991 ef_static: -0.059453,-2.006559,2.105994 mu: -1.237800,-0.364911,2.524504
pos: -3.189882,12.406267,-9.720308 ef_static: 0.112580,0.687610,5.875198 mu: -0.322911,1.912000,4.443921
pos: -3.211587,12.448154,-9.666101 ef_static: 0.120531,0.221497,5.480129 mu: -0.000000,-0.000000,-0.000000
pos: -3.371324,9.547856,-10.899682 ef_static: 2.144432,4.545733,5.084532 mu: 2.477141,3.837017,8.295247
pos: -3.672929,9.395027,-9.786634 ef_static: 1.112001,4.339841,1.476960 mu: -0.507156,2.003806,1.800645
pos: -3.071718,9.698684,-12.012739 ef_static: -1.745087,3.453989,5.215556 mu: -2.813998,1.092461,5.338783
pos: -3.654827,9.403267,-9.856580 ef_static: 1.358669,4.472171,1.765307 mu: 0.000000,-0.000000,0.000000
pos: -3.088818,9.689447,-11.943795 ef_static: -1.529599,3.467238,5.696636 mu: 0.000000,-0.000000,0.000000
pos: -0.432732,12.086901,-13.200561 ef_static: -4.873485,-0.568799,-1.930636 mu: -4.567727,-1.241770,-3.091986
pos: -0.218346,11.301088,-12.369951 ef_static: -5.342169,2.507050,-1.035324 mu: -3.215109,2.890869,-0.790932
pos: -0.233064,11.349327,-12.420808 ef_static: -5.463325,2.267185,-1.360282 mu: 0.000000,-0.000000,-0.000000
pos: 1.796704,13.318486,-10.676866 ef_static: 1.462466,-2.889369,2.946569 mu: 0.833706,-4.492944,4.453068
pos: 1.668991,12.648870,-9.734624 ef_static: 0.151892,-2.717659,-0.089105 mu: -0.529620,-2.567959,0.768283
pos: 1.676219,12.690154,-9.792394 ef_static: 0.176650,-2.901088,0.174228 mu: -0.000000,-0.000000,0.000000
pos: -0.321924,8.355959,-11.849463 ef_static: 2.167991,6.062614,-0.353145 mu: 1.578037,5.663735,0.682689
pos: -0.538870,8.796908,-10.796382 ef_static: 9.421820,3.312893,-4.023728 mu: 6.879336,1.055758,-2.455630
pos: -0.524443,8.769237,-10.861005 ef_static: 9.202318,3.320903,-3.801156 mu: -0.000000,-0.000000,0.000000
pos: 7.691000,11.029000,-9.682000 ef_static: -0.819690,2.299068,-2.770504 mu: -1.794342,2.614950,-3.359854
pos: 7.097000,12.108000,-10.304000 ef_static: -1.371337,0.920011,-1.233618 mu: -2.702237,0.831408,-1.622906
pos: 5.814000,12.637000,-12.360000 ef_static: 1.076109,2.519814,4.504467 mu: 3.325722,2.950327,3.979117
pos: 6.406000,11.813000,-11.500000 ef_static: 0.463202,0.101288,2.386135 mu: -0.267089,-2.379210,0.131769
pos: 4.949000,12.031000,-13.184000 ef_static: -3.339822,4.055852,5.609866 mu: -3.142914,5.308000,5.554201
pos: 7.625000,10.162000,-10.066000 ef_static: 1.233275,4.627852,-3.202590 mu: 0.714996,1.511343,-0.713162
pos: 3.782000,9.989000,-13.528000 ef_static: -2.216585,-0.749999,-0.526419 mu: -1.092877,-0.029785,0.041784
pos: 6.361000,10.959000,-11.705000 ef_static: 1.113660,0.182015,3.024189 mu: 0.198443,-0.622552,0.506241
pos: 5.050845,8.644645,-9.205167 ef_static: -1.375904,-1.762328,-1.394750 mu: -2.369632,-3.419326,-1.526028
pos: 4.843458,9.694185,-9.659390 ef_static: -3.990505,-3.754641,-0.263754 mu: -2.630809,-3.553063,0.299543
pos: 4.856731,9.630020,-9.629867 ef_static: -3.906066,-3.833712,-0.692751 mu: 0.000000,-0.000000,-0.000000
pos: 8.388000,11.212000,-8.488000 ef_static: 0.250031,1.069297,-0.640258 mu: -0.527669,0.022071,-1.677112
pos: 8.791000,8.885000,-8.365000 ef_static: 1.922354,-0.685191,0.751321 mu: 1.343360,-0.207769,0.678426
pos: -10.157000,-8.689000,-5.631000 ef_static: -0.020939,0.122369,-0.141467 mu: -0.469060,0.153236,-0.665536
pos: -8.935000,-9.986000,-7.789000 ef_static: 0.871708,0.389861,-0.635974 mu: 1.390337,0.230150,-0.909269
pos: -8.466000,-12.440000,-7.897000 ef_static: 0.173901,0.398367,-0.147799 mu: 0.968682,0.450531,-1.113470
pos: -9.482000,-10.201000,-6.651000 ef_static: -0.075493,0.310149,-0.329616 mu: -0.084471,0.280535,-0.792507
pos: -8.415000,-8.595000,-4.754000 ef_static: 0.005216,-0.398100,0.186384 mu: 0.177219,-0.025828,-0.097703
pos: -11.698000,-8.602000,-6.816000 ef_static: 0.333783,1.403959,-1.215193 mu: -0.016115,1.351004,-1.397599
pos: -8.940000,-12.561000,-7.083000 ef_static: 0.395323,-0.347687,-1.039927 mu: 0.314252,-0.219261,-0.801452
pos: -7.426000,-8.101000,-5.354000 ef_static: 0.173021,-0.050879,-0.346712 mu: 0.261425,0.420193,-0.655959
pos: -6.075000,-8.288000,-4.750000 ef_static: 0.044837,-0.021081,-0.214177 mu: 0.190796,0.201869,-0.210438
pos: -4.657000,-9.296000,-3.086000 ef_static: -0.141123,-0.171281,0.028952 mu: 0.394959,0.296959,0.143021
pos: -5.940000,-9.034000,-3.579000 ef_static: -0.398972,-0.785752,0.207191 mu: -0.129849,-0.579902,-0.065092
pos: -3.558000,-8.783000,-3.733000 ef_static: -0.006896,-0.090983,-0.093373 mu: 0.084989,0.148166,-0.420298
pos: -3.671000,-8.066000,-4.923000 ef_static: -0.076746,-0.267775,-0.032575 mu: 0.021624,-0.245437,-0.493947
pos: -6.707000,-9.361000,-3.123000 ef_static: -0.217468,-0.864403,0.417962 mu: 0.057048,-0.016635,0.051259
pos: -2.696000,-8.920000,-3.359000 ef_static: 0.025287,-0.027953,0.030175 mu: -0.016233,0.022661,-0.013927
pos: -3.870321,-12.903459,-7.961685 ef_static: -0.284549,-2.650490,0.251048 mu: -0.576252,-0.848859,-0.077248
pos: -3.849618,-12.944340,-8.016885 ef_static: -0.407346,-2.758605,0.076738 mu: -0.000000,0.000000,-0.000000
pos: 2.467000,-11.505000,-3.077000 ef_static: -0.159123,0.923556,0.299653 mu: -1.247837,0.893793,0.207249
pos: 2.279000,-10.523000,-4.040000 ef_static: -0.325152,-0.182057,0.787118 mu: -1.239132,-0.062469,0.561954
pos: 0.511000,-9.059000,-5.007000 ef_static: 0.142109,0.027006,-0.165969 mu: 0.180411,0.619284,-0.799467
pos: 0.977000,-10.027000,-4.205000 ef_static: -0.120312,-0.463275,1.040794 mu: -0.936024,-0.007197,0.569435
pos: 1.302000,-8.388000,-5.836000 ef_static: 0.847954,0.245030,-1.040042 mu: 0.187468,0.654627,-1.023644
pos: -0.820000,-8.889000,-4.917000 ef_static: -0.085586,-0.112638,-0.085428 mu: -0.188129,0.010728,-0.333306
pos: 0.368000,-10.414000,-3.701000 ef_static: 0.055246,0.271356,0.705494 mu: -0.236986,0.131389,0.209360
pos: 7.164000,-9.094000,-7.505000 ef_static: 2.629783,-0.249749,3.651706 mu: 8.525763,-1.439303,9.976066
pos: 7.850000,-11.797000,-7.845000 ef_static: 0.496730,-0.036896,-1.093004 mu: 0.980056,-1.425425,-0.517591
pos: 5.834000,-10.218000,-5.299000 ef_static: 0.253893,1.050372,0.510844 mu: 0.858210,-0.079445,0.391033
pos: 3.706000,-12.052000,-2.801000 ef_static: -0.495170,0.564497,-0.057258 mu: -1.759227,0.726302,-0.211903
pos: 4.635000,-10.662000,-4.503000 ef_static: -0.518089,0.765272,-0.187681 mu: -0.545151,1.686583,-1.636840
pos: 4.802000,-11.598000,-3.494000 ef_static: -1.641003,0.566770,0.004246 mu: -3.274183,1.500295,-1.113458
pos: 3.432000,-10.171000,-4.776000 ef_static: -0.113758,0.346242,-0.095706 mu: -1.299466,0.470972,-0.325356
pos: 5.651000,-9.534000,-6.339000 ef_static: -0.070555,0.970324,2.150107 mu: 0.015068,0.722130,1.118628
pos: 6.972000,-10.640000,-4.897000 ef_static: 2.639243,2.529798,0.559627 mu: 2.050633,1.868582,0.087272
pos: 5.670000,-11.923000,-3.283000 ef_static: -4.293778,1.626456,-0.076127 mu: -2.438143,1.039403,-0.272598
pos: 3.344000,-9.555000,-5.493000 ef_static: -0.295430,0.818733,-0.117872 mu: -0.127118,0.382075,-0.123701
pos: 8.687000,-10.159000,-5.631000 ef_static: 1.955180,-1.021443,3.922884 mu: 6.388156,-5.571387,11.699390
pos: 9.984000,-8.937000,-7.789000 ef_static: 0.214146,-0.691217,0.859405 mu: 0.736017,-0.907864,1.293725
pos: 12.438000,-8.468000,-7.897000 ef_static: 0.635551,0.668473,-0.399337 mu: 0.944987,1.110571,-1.080441
pos: 10.199000,-9.484000,-6.651000 ef_static: -0.284220,-0.581212,1.394507 mu: -0.568714,-0.353161,0.808940
pos: 8.593000,-8.417000,-4.754000 ef_static: 0.724826,-1.643743,0.769314 mu: 0.722860,-1.062583,0.524506
pos: 8.600000,-11.700000,-6.817000 ef_static: 0.978924,1.651602,-0.212413 mu: 0.322720,1.884507,-0.540261
pos: 12.559000,-8.942000,-7.083000 ef_static: -0.091254,-0.080740,0.095942 mu: -0.164740,0.060940,-0.267480
pos: 8.672611,-13.078208,-3.232403 ef_static: -1.366949,-4.140420,-1.936134 mu: -4.251634,-8.747978,-4.929715
pos: 9.089429,-12.011835,-3.435192 ef_static: -4.379487,-12.172166,11.385376 mu: -3.911877,-10.676815,10.315258
pos: 9.062685,-12.076862,-3.422774 ef_static: -4.367064,-11.523912,10.055698 mu: -0.000000,-0.000000,-0.000000
pos: -9.092000,-7.166000,-7.505000 ef_static: -0.297188,-0.818351,-1.057263 mu: -0.727353,-2.596526,-0.986334
pos: -11.795000,-7.852000,-7.844000 ef_static: 0.235020,1.317851,-1.501550 mu: 0.185862,0.853942,-1.220390
pos: -10.216000,-5.836000,-5.299000 ef_static: -0.240191,-0.418599,0.025805 mu: -0.334013,0.032936,0.906695
pos: -12.049000,-3.708000,-2.800000 ef_static: 0.227301,1.251025,-1.036003 mu: 1.217326,2.505594,-1.083878
pos: -10.660000,-4.637000,-4.503000 ef_static: -0.418448,0.807318,-0.039939 mu: -0.097715,1.083617,-0.087867
pos: -11.596000,-4.804000,-3.494000 ef_static: -0.167472,0.921396,-0.190437 mu: -0.399657,0.945930,0.415648
pos: -10.169000,-3.434000,-4.776000 ef_static: -1.001056,1.099121,0.547082 mu: -0.581174,1.540408,1.078035
pos: -9.532000,-5.653000,-6.339000 ef_static: -0.466000,-1.050229,0.402258 mu: -0.185627,-1.053543,0.905070
pos: -10.638000,-6.974000,-4.897000 ef_static: -0.021998,0.268259,-0.656393 mu: -0.014174,0.219831,-0.523846
pos: -11.921000,-5.672000,-3.283000 ef_static: 0.000000,0.000000,0.000000 mu: 0.115699,0.080853,-0.013231
pos: -9.553000,-3.346000,-5.493000 ef_static: -0.762210,1.088797,1.111208 mu: -0.230227,0.198549,0.537777
pos: -4.966000,-7.807000,-5.411000 ef_static: -0.235730,-0.024179,-0.046632 mu: -0.047573,0.035188,-0.120135
pos: -7.479000,-7.463000,-6.436000 ef_static: 0.295720,-0.124327,-1.390846 mu: 0.214663,0.145190,-1.210731
pos: -5.078000,-7.296000,-6.205000 ef_static: -0.533013,0.352493,-0.151680 mu: -0.122118,0.149739,-0.069241
pos: -2.835000,-6.939000,-6.246000 ef_static: -0.049791,0.416696,0.470091 mu: 0.040584,0.112163,0.139080
pos: 0.696000,-7.523000,-6.661000 ef_static: 1.383023,-0.145746,-1.023338 mu: 1.730258,0.933324,-1.837427
pos: -1.304000,-7.902000,-5.732000 ef_static: 0.253354,0.032537,0.289012 mu: 0.593516,0.380430,-0.189156
pos: 1.520000,-6.931000,-7.521000 ef_static: 2.268581,-0.987554,-2.237120 mu: 1.838607,-0.187044,-1.715528
pos: -2.609000,-7.578000,-5.689000 ef_static: 0.053911,0.131531,0.422138 mu: 0.343167,0.095505,0.215145
pos: -0.598000,-7.206000,-6.617000 ef_static: 0.652215,-0.021780,0.039734 mu: 0.881001,-0.005468,-0.037581
pos: 2.374000,-6.976000,-7.315000 ef_static: 2.572206,-1.482938,-3.725093 mu: 1.163773,-0.551550,-0.987164
pos: 7.805000,-4.968000,-5.411000 ef_static: -0.357160,0.229560,-0.215229 mu: -0.700945,0.108175,-0.620918
pos: 7.461000,-7.481000,-6.436000 ef_static: -0.020494,0.158486,0.822227 mu: -0.077999,1.120379,0.440155
pos: 7.294000,-5.080000,-6.205000 ef_static: -0.974801,-0.277749,-0.800495 mu: -0.437601,-0.180007,-0.484183
pos: 6.937000,-2.837000,-6.246000 ef_static: -0.052580,-2.642116,-1.320046 mu: -0.275325,-0.579657,-0.609778
pos: 8.099000,-7.428000,-5.354000 ef_static: 0.061404,-1.631140,0.401177 mu: 0.439134,-2.427249,0.669157
pos: 8.286000,-6.077000,-4.750000 ef_static: 0.000000,0.000000,0.000000 mu: -0.156754,0.015832,-0.620183
pos: 9.294000,-4.659000,-3.086000 ef_static: 0.000000,0.000000,0.000000 mu: 0.111669,-0.249486,0.157261
